2019-12-01	1575158400	7405658938092	0
2019-11-30	1575072000	7551709861219	0
2019-11-29	1574985600	7743650338185	0
2019-11-28	1574899200	7434173194419	0
2019-11-27	1574812800	7514018760727	0
2019-11-26	1574726400	7161296598099	0
2019-11-25	1574640000	7126953913947	0
2019-11-24	1574553600	6931499193615	0
2019-11-23	1574467200	7310162692926	0
2019-11-22	1574380800	7278817250728	0
2019-11-21	1574294400	7632873769926	0
2019-11-20	1574208000	8101952120246	0
2019-11-19	1574121600	8138290661915	0
2019-11-18	1574035200	8204164186923	0
2019-11-17	1573948800	8504159201877	0
2019-11-16	1573862400	8498554736481	0
2019-11-15	1573776000	8477049472027	0
2019-11-14	1573689600	8659294177669	0
2019-11-13	1573603200	8783686952919	0
2019-11-12	1573516800	8807509311535	0
2019-11-11	1573430400	8737614064316	0
2019-11-10	1573344000	9037812386506	0
2019-11-09	1573257600	8814218854096	0
2019-11-08	1573171200	8790379450971	0
2019-11-07	1573084800	9217490864466	0
2019-11-06	1572998400	9320858526564	0
2019-11-05	1572912000	9305755650856	0
2019-11-04	1572825600	9383924655172	0
2019-11-03	1572739200	9201271372755	0
2019-11-02	1572652800	9289892888340	0
2019-11-01	1572566400	9229521817605	0
2019-10-31	1572480000	9147035370281	0
2019-10-30	1572393600	9155155923773	0
2019-10-29	1572307200	9408955443262	0
2019-10-28	1572220800	9232769631326	0
2019-10-27	1572134400	9535718920751	0
2019-10-26	1572048000	9235005228243	0
2019-10-25	1571961600	8652608008830	0
2019-10-24	1571875200	7432693138298	0
2019-10-23	1571788800	7480706885659	0
2019-10-22	1571702400	8036487926759	0
2019-10-21	1571616000	8215031226909	0
2019-10-20	1571529600	8211341400253	0
2019-10-19	1571443200	7954616126618	0
2019-10-18	1571356800	7952310000157	0
2019-10-17	1571270400	8073200474823	0
2019-10-16	1571184000	8003417785957	0
2019-10-15	1571097600	8174179979422	0
2019-10-14	1571011200	8348315575696	0
2019-10-13	1570924800	8289073814687	0
2019-10-12	1570838400	8310145411179	0
2019-10-11	1570752000	8274654084824	0
2019-10-10	1570665600	8559836001759	0
2019-10-09	1570579200	8566656500404	0
